unit_code,age_code,sex_code,geo_code,flags_code,time_code,values_code,unit,age,sex,geo,flags,time,values
NR,Y_LT15,F,EFTA,,2019,1115141,Number,Less than 15 years,Females,European Free Trade Association,,2019,1115141
NR,Y_LT15,F,EL,,2019,747353,Number,Less than 15 years,Females,Greece,,2019,747353
NR,Y_LT15,F,ES,,2019,3357997,Number,Less than 15 years,Females,Spain,,2019,3357997
NR,Y_LT15,F,EU27_2007,bep,2019,38535665,Number,Less than 15 years,Females,European Union - 27 countries (2007-2013),bep,2019,38535665
NR,Y_LT15,F,EU27_2020,bep,2019,32998869,Number,Less than 15 years,Females,European Union - 27 countries (from 2020),bep,2019,32998869
NR,Y_LT15,F,EU28,bep,2019,38821036,Number,Less than 15 years,Females,European Union - 28 countries (2013-2020),bep,2019,38821036
NR,Y_LT15,F,FI,,2019,430990,Number,Less than 15 years,Females,Finland,,2019,430990
NR,Y_LT15,F,FR,p,2019,5926192,Number,Less than 15 years,Females,France,p,2019,5926192
NR,Y_LT15,F,GE,,2019,360893,Number,Less than 15 years,Females,Georgia,,2019,360893
NR,Y_LT15,F,HR,,2019,285371,Number,Less than 15 years,Females,Croatia,,2019,285371
NR,Y_LT15,F,HU,,2019,691785,Number,Less than 15 years,Females,Hungary,,2019,691785
NR,Y_LT15,F,IE,e,2019,492380,Number,Less than 15 years,Females,Ireland,e,2019,492380
NR,Y_LT15,F,IS,,2019,33010,Number,Less than 15 years,Females,Iceland,,2019,33010
NR,Y_LT15,F,IT,b,2019,3821568,Number,Less than 15 years,Females,Italy,b,2019,3821568
NR,Y_LT15,F,LI,,2019,2677,Number,Less than 15 years,Females,Liechtenstein,,2019,2677
NR,Y_LT15,F,LT,,2019,205745,Number,Less than 15 years,Females,Lithuania,,2019,205745
NR,Y_LT15,F,LU,,2019,48070,Number,Less than 15 years,Females,Luxembourg,,2019,48070
NR,Y_LT15,F,LV,,2019,147803,Number,Less than 15 years,Females,Latvia,,2019,147803
NR,Y_LT15,F,ME,,2019,53572,Number,Less than 15 years,Females,Montenegro,,2019,53572
NR,Y_LT15,F,MK,,2019,164110,Number,Less than 15 years,Females,North Macedonia,,2019,164110
NR,Y_LT15,F,MT,,2019,32620,Number,Less than 15 years,Females,Malta,,2019,32620
NR,Y_LT15,F,NL,,2019,1336397,Number,Less than 15 years,Females,Netherlands,,2019,1336397
NR,Y_LT15,F,NO,,2019,454962,Number,Less than 15 years,Females,Norway,,2019,454962
NR,Y_LT15,F,PL,,2019,2838849,Number,Less than 15 years,Females,Poland,,2019,2838849
NR,Y_LT15,F,PT,,2019,688627,Number,Less than 15 years,Females,Portugal,,2019,688627
NR,Y_LT15,F,RO,,2019,1480374,Number,Less than 15 years,Females,Romania,,2019,1480374
NR,Y_LT15,F,RS,,2019,482908,Number,Less than 15 years,Females,Serbia,,2019,482908
NR,Y_LT15,F,SE,,2019,883514,Number,Less than 15 years,Females,Sweden,,2019,883514
NR,Y_LT15,F,SI,,2019,152317,Number,Less than 15 years,Females,Slovenia,,2019,152317
NR,Y_LT15,F,SK,,2019,417909,Number,Less than 15 years,Females,Slovakia,,2019,417909
NR,Y_LT15,F,TR,,2019,9337764,Number,Less than 15 years,Females,Türkiye,,2019,9337764
NR,Y_LT15,F,UA,,2019,3142971,Number,Less than 15 years,Females,Ukraine,,2019,3142971
NR,Y_LT15,F,UK,,2019,5822167,Number,Less than 15 years,Females,United Kingdom,,2019,5822167
NR,Y_LT15,F,XK,,2019,210102,Number,Less than 15 years,Females,Kosovo (under United Nations Security Council Resolution 1244/99),,2019,210102
NR,Y_LT15,M,AD,,2019,5427,Number,Less than 15 years,Males,Andorra,,2019,5427
NR,Y_LT15,M,AL,,2019,253003,Number,Less than 15 years,Males,Albania,,2019,253003
NR,Y_LT15,M,AM,,2019,318898,Number,Less than 15 years,Males,Armenia,,2019,318898
NR,Y_LT15,M,AT,,2019,657572,Number,Less than 15 years,Males,Austria,,2019,657572
NR,Y_LT15,M,AZ,,2019,1197484,Number,Less than 15 years,Males,Azerbaijan,,2019,1197484
NR,Y_LT15,M,BE,,2019,992384,Number,Less than 15 years,Males,Belgium,,2019,992384
NR,Y_LT15,M,BG,,2019,516588,Number,Less than 15 years,Males,Bulgaria,,2019,516588
NR,Y_LT15,M,BY,,2019,824810,Number,Less than 15 years,Males,Belarus,,2019,824810
NR,Y_LT15,M,CH,,2019,659254,Number,Less than 15 years,Males,Switzerland,,2019,659254
NR,Y_LT15,M,CY,,2019,72182,Number,Less than 15 years,Males,Cyprus,,2019,72182
NR,Y_LT15,M,CZ,,2019,867710,Number,Less than 15 years,Males,Czechia,,2019,867710
NR,Y_LT15,M,DE,,2019,5800702,Number,Less than 15 years,Males,Germany (until 1990 former territory of the FRG),,2019,5800702
NR,Y_LT15,M,DE_TOT,,2019,5800702,Number,Less than 15 years,Males,Germany including former GDR,,2019,5800702
NR,Y_LT15,M,DK,,2019,491110,Number,Less than 15 years,Males,Denmark,,2019,491110
NR,Y_LT15,M,EA18,bep,2019,26167188,Number,Less than 15 years,Males,Euro area - 18 countries (2014),bep,2019,26167188
NR,Y_LT15,M,EA19,bep,2019,26383300,Number,Less than 15 years,Males,Euro area - 19 countries  (2015-2022),bep,2019,26383300
NR,Y_LT15,M,EE,,2019,111819,Number,Less than 15 years,Males,Estonia,,2019,111819
NR,Y_LT15,M,EFTA,,2019,1177035,Number,Less than 15 years,Males,European Free Trade Association,,2019,1177035
NR,Y_LT15,M,EL,,2019,789722,Number,Less than 15 years,Males,Greece,,2019,789722
NR,Y_LT15,M,ES,,2019,3572120,Number,Less than 15 years,Males,Spain,,2019,3572120
NR,Y_LT15,M,EU27_2007,bep,2019,40599468,Number,Less than 15 years,Males,European Union - 27 countries (2007-2013),bep,2019,40599468
NR,Y_LT15,M,EU27_2020,bep,2019,34784102,Number,Less than 15 years,Males,European Union - 27 countries (from 2020),bep,2019,34784102
NR,Y_LT15,M,EU28,bep,2019,40901883,Number,Less than 15 years,Males,European Union - 28 countries (2013-2020),bep,2019,40901883
NR,Y_LT15,M,FI,,2019,451244,Number,Less than 15 years,Males,Finland,,2019,451244
NR,Y_LT15,M,FR,p,2019,6187165,Number,Less than 15 years,Males,France,p,2019,6187165
NR,Y_LT15,M,GE,,2019,393607,Number,Less than 15 years,Males,Georgia,,2019,393607
NR,Y_LT15,M,HR,,2019,302415,Number,Less than 15 years,Males,Croatia,,2019,302415
NR,Y_LT15,M,HU,,2019,729954,Number,Less than 15 years,Males,Hungary,,2019,729954
NR,Y_LT15,M,IE,e,2019,515378,Number,Less than 15 years,Males,Ireland,e,2019,515378
NR,Y_LT15,M,IS,,2019,34807,Number,Less than 15 years,Males,Iceland,,2019,34807
NR,Y_LT15,M,IT,b,2019,4050319,Number,Less than 15 years,Males,Italy,b,2019,4050319
NR,Y_LT15,M,LI,,2019,2978,Number,Less than 15 years,Males,Liechtenstein,,2019,2978
NR,Y_LT15,M,LT,,2019,216112,Number,Less than 15 years,Males,Lithuania,,2019,216112
NR,Y_LT15,M,LU,,2019,50537,Number,Less than 15 years,Males,Luxembourg,,2019,50537
NR,Y_LT15,M,LV,,2019,157277,Number,Less than 15 years,Males,Latvia,,2019,157277
NR,Y_LT15,M,ME,,2019,58181,Number,Less than 15 years,Males,Montenegro,,2019,58181
NR,Y_LT15,M,MK,,2019,175845,Number,Less than 15 years,Males,North Macedonia,,2019,175845
NR,Y_LT15,M,MT,,2019,34884,Number,Less than 15 years,Males,Malta,,2019,34884
NR,Y_LT15,M,NL,,2019,1403422,Number,Less than 15 years,Males,Netherlands,,2019,1403422
NR,Y_LT15,M,NO,,2019,479996,Number,Less than 15 years,Males,Norway,,2019,479996
NR,Y_LT15,M,PL,,2019,2994942,Number,Less than 15 years,Males,Poland,,2019,2994942
NR,Y_LT15,M,PT,,2019,718939,Number,Less than 15 years,Males,Portugal,,2019,718939
NR,Y_LT15,M,RO,,2019,1561868,Number,Less than 15 years,Males,Romania,,2019,1561868
NR,Y_LT15,M,RS,,2019,513296,Number,Less than 15 years,Males,Serbia,,2019,513296
NR,Y_LT15,M,SE,,2019,936215,Number,Less than 15 years,Males,Sweden,,2019,936215
NR,Y_LT15,M,SI,,2019,161389,Number,Less than 15 years,Males,Slovenia,,2019,161389
NR,Y_LT15,M,SK,,2019,440133,Number,Less than 15 years,Males,Slovakia,,2019,440133
NR,Y_LT15,M,TR,,2019,9846565,Number,Less than 15 years,Males,Türkiye,,2019,9846565
NR,Y_LT15,M,UA,,2019,3338008,Number,Less than 15 years,Males,Ukraine,,2019,3338008
NR,Y_LT15,M,UK,,2019,6117781,Number,Less than 15 years,Males,United Kingdom,,2019,6117781
NR,Y_LT15,M,XK,,2019,228077,Number,Less than 15 years,Males,Kosovo (under United Nations Security Council Resolution 1244/99),,2019,228077
NR,Y_LT15,T,AD,,2019,10569,Number,Less than 15 years,Total,Andorra,,2019,10569
NR,Y_LT15,T,AL,,2019,493424,Number,Less than 15 years,Total,Albania,,2019,493424
NR,Y_LT15,T,AM,,2019,600095,Number,Less than 15 years,Total,Armenia,,2019,600095
NR,Y_LT15,T,AT,,2019,1278692,Number,Less than 15 years,Total,Austria,,2019,1278692
NR,Y_LT15,T,AZ,,2019,2238902,Number,Less than 15 years,Total,Azerbaijan,,2019,2238902
NR,Y_LT15,T,BE,,2019,1939566,Number,Less than 15 years,Total,Belgium,,2019,1939566
NR,Y_LT15,T,BG,,2019,1004845,Number,Less than 15 years,Total,Bulgaria,,2019,1004845
NR,Y_LT15,T,BY,,2019,1603484,Number,Less than 15 years,Total,Belarus,,2019,1603484
NR,Y_LT15,T,CH,,2019,1283746,Number,Less than 15 years,Total,Switzerland,,2019,1283746
NR,Y_LT15,T,CY,,2019,141204,Number,Less than 15 years,Total,Cyprus,,2019,141204
NR,Y_LT15,T,CZ,,2019,1693060,Number,Less than 15 years,Total,Czechia,,2019,1693060
NR,Y_LT15,T,DE,,2019,11290815,Number,Less than 15 years,Total,Germany (until 1990 former territory of the FRG),,2019,11290815
NR,Y_LT15,T,DE_TOT,,2019,11290815,Number,Less than 15 years,Total,Germany including former GDR,,2019,11290815
NR,Y_LT15,T,DK,,2019,957470,Number,Less than 15 years,Total,Denmark,,2019,957470
NR,Y_LT15,T,EA18,bep,2019,51000452,Number,Less than 15 years,Total,Euro area - 18 countries (2014),bep,2019,51000452
NR,Y_LT15,T,EA19,bep,2019,51422309,Number,Less than 15 years,Total,Euro area - 19 countries  (2015-2022),bep,2019,51422309
NR,Y_LT15,T,EE,,2019,217423,Number,Less than 15 years,Total,Estonia,,2019,217423
NR,Y_LT15,T,EFTA,,2019,2292176,Number,Less than 15 years,Total,European Free Trade Association,,2019,2292176
NR,Y_LT15,T,EL,,2019,1537075,Number,Less than 15 years,Total,Greece,,2019,1537075
NR,Y_LT15,T,ES,,2019,6930117,Number,Less than 15 years,Total,Spain,,2019,6930117
NR,Y_LT15,T,EU27_2007,bep,2019,79135133,Number,Less than 15 years,Total,European Union - 27 countries (2007-2013),bep,2019,79135133
NR,Y_LT15,T,EU27_2020,bep,2019,67782971,Number,Less than 15 years,Total,European Union - 27 countries (from 2020),bep,2019,67782971
NR,Y_LT15,T,EU28,bep,2019,79722919,Number,Less than 15 years,Total,European Union - 28 countries (2013-2020),bep,2019,79722919
NR,Y_LT15,T,FI,,2019,882234,Number,Less than 15 years,Total,Finland,,2019,882234
NR,Y_LT15,T,FR,p,2019,12113357,Number,Less than 15 years,Total,France,p,2019,12113357
NR,Y_LT15,T,GE,,2019,754500,Number,Less than 15 years,Total,Georgia,,2019,754500
NR,Y_LT15,T,HR,,2019,587786,Number,Less than 15 years,Total,Croatia,,2019,587786
NR,Y_LT15,T,HU,,2019,1421739,Number,Less than 15 years,Total,Hungary,,2019,1421739
NR,Y_LT15,T,IE,e,2019,1007758,Number,Less than 15 years,Total,Ireland,e,2019,1007758
NR,Y_LT15,T,IS,,2019,67817,Number,Less than 15 years,Total,Iceland,,2019,67817
NR,Y_LT15,T,IT,b,2019,7871887,Number,Less than 15 years,Total,Italy,b,2019,7871887
NR,Y_LT15,T,LI,,2019,5655,Number,Less than 15 years,Total,Liechtenstein,,2019,5655
NR,Y_LT15,T,LT,,2019,421857,Number,Less than 15 years,Total,Lithuania,,2019,421857
NR,Y_LT15,T,LU,,2019,98607,Number,Less than 15 years,Total,Luxembourg,,2019,98607
NR,Y_LT15,T,LV,,2019,305080,Number,Less than 15 years,Total,Latvia,,2019,305080
NR,Y_LT15,T,ME,,2019,111753,Number,Less than 15 years,Total,Montenegro,,2019,111753
NR,Y_LT15,T,MK,,2019,339955,Number,Less than 15 years,Total,North Macedonia,,2019,339955
NR,Y_LT15,T,MT,,2019,67504,Number,Less than 15 years,Total,Malta,,2019,67504
NR,Y_LT15,T,NL,,2019,2739819,Number,Less than 15 years,Total,Netherlands,,2019,2739819
NR,Y_LT15,T,NO,,2019,934958,Number,Less than 15 years,Total,Norway,,2019,934958
NR,Y_LT15,T,PL,,2019,5833791,Number,Less than 15 years,Total,Poland,,2019,5833791
NR,Y_LT15,T,PT,,2019,1407566,Number,Less than 15 years,Total,Portugal,,2019,1407566
NR,Y_LT15,T,RO,,2019,3042242,Number,Less than 15 years,Total,Romania,,2019,3042242
NR,Y_LT15,T,RS,,2019,996204,Number,Less than 15 years,Total,Serbia,,2019,996204
NR,Y_LT15,T,SE,,2019,1819729,Number,Less than 15 years,Total,Sweden,,2019,1819729
NR,Y_LT15,T,SI,,2019,313706,Number,Less than 15 years,Total,Slovenia,,2019,313706
NR,Y_LT15,T,SK,,2019,858042,Number,Less than 15 years,Total,Slovakia,,2019,858042
NR,Y_LT15,T,TR,,2019,19184329,Number,Less than 15 years,Total,Türkiye,,2019,19184329
NR,Y_LT15,T,UA,,2019,6480979,Number,Less than 15 years,Total,Ukraine,,2019,6480979
NR,Y_LT15,T,UK,,2019,11939948,Number,Less than 15 years,Total,United Kingdom,,2019,11939948
NR,Y_LT15,T,XK,,2019,438179,Number,Less than 15 years,Total,Kosovo (under United Nations Security Council Resolution 1244/99),,2019,438179
NR,Y_LT18,F,AD,,2019,6308,Number,Less than 18 years,Females,Andorra,,2019,6308
NR,Y_LT18,F,AL,,2019,297951,Number,Less than 18 years,Females,Albania,,2019,297951
NR,Y_LT18,F,AM,,2019,328101,Number,Less than 18 years,Females,Armenia,,2019,328101
NR,Y_LT18,F,AT,,2019,745795,Number,Less than 18 years,Females,Austria,,2019,745795
NR,Y_LT18,F,AZ,,2019,1220331,Number,Less than 18 years,Females,Azerbaijan,,2019,1220331
NR,Y_LT18,F,BE,,2019,1129544,Number,Less than 18 years,Females,Belgium,,2019,1129544
NR,Y_LT18,F,BG,,2019,577671,Number,Less than 18 years,Females,Bulgaria,,2019,577671
NR,Y_LT18,F,BY,,2019,907458,Number,Less than 18 years,Females,Belarus,,2019,907458
NR,Y_LT18,F,CH,,2019,744104,Number,Less than 18 years,Females,Switzerland,,2019,744104
NR,Y_LT18,F,CY,,2019,82955,Number,Less than 18 years,Females,Cyprus,,2019,82955
NR,Y_LT18,F,CZ,,2019,962542,Number,Less than 18 years,Females,Czechia,,2019,962542
NR,Y_LT18,F,DE,,2019,6604485,Number,Less than 18 years,Females,Germany (until 1990 former territory of the FRG),,2019,6604485
NR,Y_LT18,F,DE_TOT,,2019,6604485,Number,Less than 18 years,Females,Germany including former GDR,,2019,6604485
NR,Y_LT18,F,DK,,2019,565392,Number,Less than 18 years,Females,Denmark,,2019,565392
NR,Y_LT18,F,EA18,,2019,29955082,Number,Less than 18 years,Females,Euro area - 18 countries (2014),,2019,29955082
NR,Y_LT18,F,EA19,,2019,30198686,Number,Less than 18 years,Females,Euro area - 19 countries  (2015-2022),,2019,30198686
NR,Y_LT18,F,EE,,2019,123745,Number,Less than 18 years,Females,Estonia,,2019,123745
NR,Y_LT18,F,EFTA,,2019,1333120,Number,Less than 18 years,Females,European Free Trade Association,,2019,1333120
NR,Y_LT18,F,EL,,2019,903691,Number,Less than 18 years,Females,Greece,,2019,903691
NR,Y_LT18,F,ES,,2019,4040190,Number,Less than 18 years,Females,Spain,,2019,4040190
NR,Y_LT18,F,EU27_2007,,2019,46186409,Number,Less than 18 years,Females,European Union - 27 countries (2007-2013),,2019,46186409
NR,Y_LT18,F,EU27_2020,,2019,39659579,Number,Less than 18 years,Females,European Union - 27 countries (from 2020),,2019,39659579
NR,Y_LT18,F,EU28,,2019,46529147,Number,Less than 18 years,Females,European Union - 28 countries (2013-2020),,2019,46529147
NR,Y_LT18,F,FI,,2019,516937,Number,Less than 18 years,Females,Finland,,2019,516937
NR,Y_LT18,F,FR,,2019,7150096,Number,Less than 18 years,Females,France,,2019,7150096
NR,Y_LT18,F,GE,,2019,418549,Number,Less than 18 years,Females,Georgia,,2019,418549
NR,Y_LT18,F,HR,,2019,342738,Number,Less than 18 years,Females,Croatia,,2019,342738
NR,Y_LT18,F,HU,,2019,832723,Number,Less than 18 years,Females,Hungary,,2019,832723
NR,Y_LT18,F,IE,,2019,587007,Number,Less than 18 years,Females,Ireland,,2019,587007
NR,Y_LT18,F,IS,,2019,39384,Number,Less than 18 years,Females,Iceland,,2019,39384
NR,Y_LT18,F,IT,,2019,4645217,Number,Less than 18 years,Females,Italy,,2019,4645217
NR,Y_LT18,F,LI,,2019,3230,Number,Less than 18 years,Females,Liechtenstein,,2019,3230
NR,Y_LT18,F,LT,,2019,243604,Number,Less than 18 years,Females,Lithuania,,2019,243604
NR,Y_LT18,F,LU,,2019,57403,Number,Less than 18 years,Females,Luxembourg,,2019,57403
NR,Y_LT18,F,LV,,2019,174022,Number,Less than 18 years,Females,Latvia,,2019,174022
NR,Y_LT18,F,ME,,2019,65256,Number,Less than 18 years,Females,Montenegro,,2019,65256
NR,Y_LT18,F,MK,,2019,198140,Number,Less than 18 years,Females,North Macedonia,,2019,198140
NR,Y_LT18,F,MT,,2019,38804,Number,Less than 18 years,Females,Malta,,2019,38804
NR,Y_LT18,F,NL,,2019,1637797,Number,Less than 18 years,Females,Netherlands,,2019,1637797
NR,Y_LT18,F,NO,,2019,546402,Number,Less than 18 years,Females,Norway,,2019,546402
NR,Y_LT18,F,PL,,2019,3355728,Number,Less than 18 years,Females,Poland,,2019,3355728
NR,Y_LT18,F,PT,,2019,845812,Number,Less than 18 years,Females,Portugal,,2019,845812
NR,Y_LT18,F,RO,,2019,1778886,Number,Less than 18 years,Females,Romania,,2019,1778886
NR,Y_LT18,F,RS,,2019,588180,Number,Less than 18 years,Females,Serbia,,2019,588180
NR,Y_LT18,F,SE,,2019,1045213,Number,Less than 18 years,Females,Sweden,,2019,1045213
NR,Y_LT18,F,SI,,2019,178864,Number,Less than 18 years,Females,Slovenia,,2019,178864
NR,Y_LT18,F,SK,,2019,492718,Number,Less than 18 years,Females,Slovakia,,2019,492718
NR,Y_LT18,F,TR,,2019,11153353,Number,Less than 18 years,Females,Türkiye,,2019,11153353
NR,Y_LT18,F,UA,,2019,3676555,Number,Less than 18 years,Females,Ukraine,,2019,3676555
NR,Y_LT18,F,UK,,2019,6869568,Number,Less than 18 years,Females,United Kingdom,,2019,6869568
NR,Y_LT18,F,XK,,2019,256425,Number,Less than 18 years,Females,Kosovo (under United Nations Security Council Resolution 1244/99),,2019,256425
NR,Y_LT18,M,AD,,2019,6637,Number,Less than 18 years,Males,Andorra,,2019,6637
NR,Y_LT18,M,AL,,2019,313037,Number,Less than 18 years,Males,Albania,,2019,313037
NR,Y_LT18,M,AM,,2019,372266,Number,Less than 18 years,Males,Armenia,,2019,372266
NR,Y_LT18,M,AT,,2019,790163,Number,Less than 18 years,Males,Austria,,2019,790163
NR,Y_LT18,M,AZ,,2019,1401814,Number,Less than 18 years,Males,Azerbaijan,,2019,1401814
NR,Y_LT18,M,BE,,2019,1183958,Number,Less than 18 years,Males,Belgium,,2019,1183958
NR,Y_LT18,M,BG,,2019,612074,Number,Less than 18 years,Males,Bulgaria,,2019,612074
NR,Y_LT18,M,BY,,2019,960871,Number,Less than 18 years,Males,Belarus,,2019,960871
NR,Y_LT18,M,CH,,2019,786127,Number,Less than 18 years,Males,Switzerland,,2019,786127
NR,Y_LT18,M,CY,,2019,86283,Number,Less than 18 years,Males,Cyprus,,2019,86283
NR,Y_LT18,M,CZ,,2019,1012579,Number,Less than 18 years,Males,Czechia,,2019,1012579
NR,Y_LT18,M,DE,,2019,6992943,Number,Less than 18 years,Males,Germany (until 1990 former territory of the FRG),,2019,6992943
NR,Y_LT18,M,DE_TOT,,2019,6992943,Number,Less than 18 years,Males,Germany including former GDR,,2019,6992943
NR,Y_LT18,M,DK,,2019,594992,Number,Less than 18 years,Males,Denmark,,2019,594992
NR,Y_LT18,M,EA18,,2019,31597069,Number,Less than 18 years,Males,Euro area - 18 countries (2014),,2019,31597069
NR,Y_LT18,M,EA19,,2019,31853040,Number,Less than 18 years,Males,Euro area - 19 countries  (2015-2022),,2019,31853040
NR,Y_LT18,M,EE,,2019,130700,Number,Less than 18 years,Males,Estonia,,2019,130700
NR,Y_LT18,M,EFTA,,2019,1407122,Number,Less than 18 years,Males,European Free Trade Association,,2019,1407122
NR,Y_LT18,M,EL,,2019,958049,Number,Less than 18 years,Males,Greece,,2019,958049
NR,Y_LT18,M,ES,,2019,4296204,Number,Less than 18 years,Males,Spain,,2019,4296204
NR,Y_LT18,M,EU27_2007,,2019,48700658,Number,Less than 18 years,Males,European Union - 27 countries (2007-2013),,2019,48700658
NR,Y_LT18,M,EU27_2020,,2019,41841375,Number,Less than 18 years,Males,European Union - 27 countries (from 2020),,2019,41841375
NR,Y_LT18,M,EU28,,2019,49063418,Number,Less than 18 years,Males,European Union - 28 countries (2013-2020),,2019,49063418
NR,Y_LT18,M,FI,,2019,541154,Number,Less than 18 years,Males,Finland,,2019,541154
NR,Y_LT18,M,FR,,2019,7476092,Number,Less than 18 years,Males,France,,2019,7476092
NR,Y_LT18,M,GE,,2019,458005,Number,Less than 18 years,Males,Georgia,,2019,458005
NR,Y_LT18,M,HR,,2019,362760,Number,Less than 18 years,Males,Croatia,,2019,362760
NR,Y_LT18,M,HU,,2019,878729,Number,Less than 18 years,Males,Hungary,,2019,878729
NR,Y_LT18,M,IE,,2019,613995,Number,Less than 18 years,Males,Ireland,,2019,613995
NR,Y_LT18,M,IS,,2019,41324,Number,Less than 18 years,Males,Iceland,,2019,41324
NR,Y_LT18,M,IT,,2019,4927938,Number,Less than 18 years,Males,Italy,,2019,4927938
NR,Y_LT18,M,LI,,2019,3565,Number,Less than 18 years,Males,Liechtenstein,,2019,3565
NR,Y_LT18,M,LT,,2019,255971,Number,Less than 18 years,Males,Lithuania,,2019,255971
NR,Y_LT18,M,LU,,2019,60476,Number,Less than 18 years,Males,Luxembourg,,2019,60476
NR,Y_LT18,M,LV,,2019,184791,Number,Less than 18 years,Males,Latvia,,2019,184791
NR,Y_LT18,M,ME,,2019,70843,Number,Less than 18 years,Males,Montenegro,,2019,70843
NR,Y_LT18,M,MK,,2019,212017,Number,Less than 18 years,Males,North Macedonia,,2019,212017
NR,Y_LT18,M,MT,,2019,41392,Number,Less than 18 years,Males,Malta,,2019,41392
NR,Y_LT18,M,NL,,2019,1719958,Number,Less than 18 years,Males,Netherlands,,2019,1719958
NR,Y_LT18,M,NO,,2019,576106,Number,Less than 18 years,Males,Norway,,2019,576106
NR,Y_LT18,M,PL,,2019,3539132,Number,Less than 18 years,Males,Poland,,2019,3539132
NR,Y_LT18,M,PT,,2019,883863,Number,Less than 18 years,Males,Portugal,,2019,883863
NR,Y_LT18,M,RO,,2019,1877903,Number,Less than 18 years,Males,Romania,,2019,1877903
NR,Y_LT18,M,RS,,2019,624599,Number,Less than 18 years,Males,Serbia,,2019,624599
NR,Y_LT18,M,SE,,2019,1110166,Number,Less than 18 years,Males,Sweden,,2019,1110166
NR,Y_LT18,M,SI,,2019,189869,Number,Less than 18 years,Males,Slovenia,,2019,189869
NR,Y_LT18,M,SK,,2019,519241,Number,Less than 18 years,Males,Slovakia,,2019,519241
NR,Y_LT18,M,TR,,2019,11767069,Number,Less than 18 years,Males,Türkiye,,2019,11767069
NR,Y_LT18,M,UA,,2019,3903148,Number,Less than 18 years,Males,Ukraine,,2019,3903148
NR,Y_LT18,M,UK,,2019,7222043,Number,Less than 18 years,Males,United Kingdom,,2019,7222043
NR,Y_LT18,M,XK,,2019,277011,Number,Less than 18 years,Males,Kosovo (under United Nations Security Council Resolution 1244/99),,2019,277011
NR,Y_LT18,T,AD,,2019,12945,Number,Less than 18 years,Total,Andorra,,2019,12945
NR,Y_LT18,T,AL,,2019,610988,Number,Less than 18 years,Total,Albania,,2019,610988
NR,Y_LT18,T,AM,,2019,700367,Number,Less than 18 years,Total,Armenia,,2019,700367
NR,Y_LT18,T,AT,,2019,1535958,Number,Less than 18 years,Total,Austria,,2019,1535958
NR,Y_LT18,T,AZ,,2019,2622145,Number,Less than 18 years,Total,Azerbaijan,,2019,2622145
NR,Y_LT18,T,BE,,2019,2313502,Number,Less than 18 years,Total,Belgium,,2019,2313502
NR,Y_LT18,T,BG,,2019,1189745,Number,Less than 18 years,Total,Bulgaria,,2019,1189745
NR,Y_LT18,T,BY,,2019,1868329,Number,Less than 18 years,Total,Belarus,,2019,1868329
NR,Y_LT18,T,CH,,2019,1530231,Number,Less than 18 years,Total,Switzerland,,2019,1530231
NR,Y_LT18,T,CY,,2019,169238,Number,Less than 18 years,Total,Cyprus,,2019,169238
NR,Y_LT18,T,CZ,,2019,1975121,Number,Less than 18 years,Total,Czechia,,2019,1975121
NR,Y_LT18,T,DE,,2019,13597428,Number,Less than 18 years,Total,Germany (until 1990 former territory of the FRG),,2019,13597428
NR,Y_LT18,T,DE_TOT,,2019,13597428,Number,Less than 18 years,Total,Germany including former GDR,,2019,13597428
NR,Y_LT18,T,DK,,2019,1160384,Number,Less than 18 years,Total,Denmark,,2019,1160384
NR,Y_LT18,T,EA18,,2019,61552151,Number,Less than 18 years,Total,Euro area - 18 countries (2014),,2019,61552151
NR,Y_LT18,T,EA19,,2019,62051726,Number,Less than 18 years,Total,Euro area - 19 countries  (2015-2022),,2019,62051726
NR,Y_LT18,T,EE,,2019,254445,Number,Less than 18 years,Total,Estonia,,2019,254445
NR,Y_LT18,T,EFTA,,2019,2740242,Number,Less than 18 years,Total,European Free Trade Association,,2019,2740242
NR,Y_LT18,T,EL,,2019,1861740,Number,Less than 18 years,Total,Greece,,2019,1861740
NR,Y_LT18,T,ES,,2019,8336394,Number,Less than 18 years,Total,Spain,,2019,8336394
NR,Y_LT18,T,EU27_2007,,2019,94887067,Number,Less than 18 years,Total,European Union - 27 countries (2007-2013),,2019,94887067
NR,Y_LT18,T,EU27_2020,,2019,81500954,Number,Less than 18 years,Total,European Union - 27 countries (from 2020),,2019,81500954
NR,Y_LT18,T,EU28,,2019,95592565,Number,Less than 18 years,Total,European Union - 28 countries (2013-2020),,2019,95592565
NR,Y_LT18,T,FI,,2019,1058091,Number,Less than 18 years,Total,Finland,,2019,1058091
NR,Y_LT18,T,FR,,2019,14626188,Number,Less than 18 years,Total,France,,2019,14626188
NR,Y_LT18,T,GE,,2019,876554,Number,Less than 18 years,Total,Georgia,,2019,876554
NR,Y_LT18,T,HR,,2019,705498,Number,Less than 18 years,Total,Croatia,,2019,705498
NR,Y_LT18,T,HU,,2019,1711452,Number,Less than 18 years,Total,Hungary,,2019,1711452
NR,Y_LT18,T,IE,,2019,1201002,Number,Less than 18 years,Total,Ireland,,2019,1201002
NR,Y_LT18,T,IS,,2019,80708,Number,Less than 18 years,Total,Iceland,,2019,80708
NR,Y_LT18,T,IT,,2019,9573155,Number,Less than 18 years,Total,Italy,,2019,9573155
NR,Y_LT18,T,LI,,2019,6795,Number,Less than 18 years,Total,Liechtenstein,,2019,6795
